term,Category,Freq,Term,Total,loglift,logprob
9126,Topic4,42.04141603470917,플랫폼,380,0.9491881817935752,0.0023929087517260846
1985,Topic4,109.81099047794706,기자,27189,0.3784778667774632,0.00238082034939369
5846,Topic4,30.330577374505033,없었기,54,0.9948300996697604,0.0023474981571782036
7664,Topic5,177.824390944258,조작,645,0.9964245298297981,0.0371374383207729
3840,Topic5,109.48605125773425,배출가스,244,0.9983247474630624,0.036824163393228
4091,Topic5,130.35759114798208,부문장,163,0.9996581014321774,0.0349030520450492
5525,Topic5,105.56133493248974,아우디,124,0.9997614821309232,0.027901657437931663
8340,Topic5,68.53383285278238,총괄대표,127,0.9988361586671739,0.025255695076797285
5527,Topic5,67.7003025471003,아우디폭스바겐코리아,139,0.9985636088176381,0.025026691684407323
9057,Topic5,86.37677257316835,폭스바겐,183,0.9984744675539668,0.02490015403352425
4039,Topic5,80.69419267304417,본사,525,0.992535756675279,0.02303754459713318
1112,Topic5,120.49482356343447,검찰,2408,0.9747258761647597,0.02259530497845414
8855,Topic5,62.83116094156841,트레,182,0.9974161699370189,0.020574000862766336
6470,Topic5,70.1002362251438,유로,184,0.9977856792666483,0.020270274545962228
8111,Topic5,72.18596386137625,차량,1273,0.9777840013139768,0.0194154721039501
7637,Topic5,93.12079765268135,조사,3393,0.9538338149878575,0.017296745456210186
4646,Topic5,57.63442362805213,서울중앙지검,239,0.9957203308225504,0.016457511692752357
5045,Topic5,49.87347566680285,수입,552,0.9864352427475461,0.015465819156049256
8156,Topic5,45.50161756638745,참고인,207,0.9951756257630798,0.012842425767561819
5309,Topic5,47.3440831595908,신분,266,0.9937314875529855,0.012816986234001664
2767,Topic5,55.14084713907166,독일,959,0.9781016577344758,0.012552139515155616
6963,Topic5,40.864202107611575,임원,242,0.993322154160749,0.011914185971156732
2667,Topic5,69.10435294713444,대표,7727,0.8685399595827729,0.011795002533895942
299,Topic5,55.009599521600066,2012년,807,0.9816709618071374,0.011748864245517545
7319,Topic5,56.6667767411072,전략,953,0.9788525418116004,0.011744274497021829
8935,Topic5,45.29842156830141,판매,1848,0.9484470211580772,0.011610635891363926
6646,Topic5,73.41847312496523,의혹,3602,0.938399732071658,0.011396155721345207
598,Topic5,42.23243944118606,54,547,0.9839375160476445,0.010857182535901053
8476,Topic5,51.374222216121304,출석,1068,0.9736831780166093,0.010631764771027664
4924,Topic5,42.8770998509846,소환,193,0.9952406290180875,0.009978487976020838
3722,Topic5,36.33465849242003,받기,301,0.9901490866278343,0.009856426569102239
2430,Topic5,25.494855120452964,뉴스1,5964,0.7586421303055767,0.009480331551940306
7278,Topic5,43.79779559200704,적용,1466,0.9575319530663913,0.009408579289977691
9249,Topic5,26.60529708917315,한국법인,55,0.9985444185144999,0.009242396793154266
3471,Topic5,65.77008019295259,문제,4224,0.9205106638870547,0.009087154155032718
8339,Topic5,33.746559160199766,총괄,379,0.9862189665807019,0.008434026221609133
5526,Topic5,22.98443554512126,아우디코리아,40,0.9989898787114785,0.008323494169969256
1511,Topic5,57.367403370161924,관련,6295,0.8706936395110174,0.008270591367154247
4408,Topic5,42.79298071206107,사장,1617,0.952159162303964,0.00826731729837924
9241,Topic5,45.23499338679141,한국,4698,0.8768183205154851,0.008189404199419402
5002,Topic5,41.56555013126446,수사,2215,0.9333417905379334,0.007626927975209983
6153,Topic5,30.931330603718187,오전,5291,0.8115106020739363,0.007460552025841129
4627,Topic5,40.11009551008274,서울,17110,0.6324035860401791,0.007131947700804397
287,Topic5,33.954905221249675,2007년,741,0.9723455428980171,0.006899786677789969
9117,Topic5,25.034412300353598,프로젝트,794,0.959735618205462,0.006822150511761431
4409,Topic5,16.65233466919114,사장으로,33,0.9986609444564243,0.006730048679409286
4659,Topic5,8.67507218687259,서초동,67,0.9909006339325036,0.0066853866200918795
9139,Topic5,25.254055669378864,피의자,459,0.9770789829929692,0.00634427600239552
9632,Topic5,16.237802104127656,환경부,186,0.9859215122876464,0.006282244839862203
8053,Topic5,28.002575941109715,질문,1583,0.9295012243652703,0.006033284468414692
276,Topic5,15.104133072279872,200,481,0.9595730466555557,0.005880474191629533
4658,Topic5,12.48367986002338,서초구,305,0.9689882753751321,0.0055590257536358425
5827,Topic5,23.073092269134154,업무,1028,0.9438522197092443,0.005437035673819177
4515,Topic6,126.2481703534299,상승폭,180,0.9992748508159576,0.025019017863908047
9295,Topic6,102.29714622161858,한식,161,0.9990228856765191,0.02340718065358527
7916,Topic6,101.93275926545166,지난주,317,0.9964167611887643,0.022466822310809067
6580,Topic6,55.904353662081036,음식,577,0.9843613020252875,0.013630594770643194
19,Topic6,17.690627547397643,08,466,0.9585958045959135,0.008977756211990116
6513,Topic6,63.53481695975463,유지,2094,0.9483436460843203,0.008545399552181806
969,Topic6,61.3395638949386,강호동,720,0.9820270815283332,0.008490338255924547
4513,Topic6,37.86832393447106,상승률,165,0.9943105018329027,0.00831247071210778
7297,Topic6,40.611450452903874,전국,1950,0.9258105447287068,0.008211809837485507
5553,Topic6,36.3226372782354,아파트,1265,0.945488162071686,0.008114778680559612
360,Topic6,33.28845085531604,24,928,0.9561963031126934,0.007911775601266335
5554,Topic6,25.697048638721167,아파트값,103,0.9948988744275238,0.007833352258632813
6252,Topic6,27.923954881254772,요리,296,0.9839007144874958,0.007742961457865588
4512,Topic6,44.2891219954969,상승,1723,0.9393172336713039,0.007611945571178871
13,Topic6,20.840746150714406,04,144,0.9900281536848573,0.006933038735047871
7354,Topic6,24.393799617500488,전세,74,0.9965459542319702,0.006930403835290792
930,Topic6,24.49356066823066,강남권,84,0.9958762563021151,0.006626810952871841
4514,Topic6,27.657330957333382,상승세,325,0.9820056891351372,0.006114521348546916
9614,Topic6,37.87711668984058,확대,2118,0.9144092311169475,0.006037616926304297
7958,Topic6,38.13302607990598,지역,3828,0.8551440837251042,0.005901243016700964
7606,Topic6,25.211248729730922,제주,1513,0.9086100009628385,0.005566675911626686
2840,Topic6,25.757151276904693,동일,393,0.9762752286710688,0.0048178436769330075
5031,Topic6,25.40811543585684,수요,791,0.951151759063896,0.004776096601836527
4096,Topic6,19.53751374702044,부산,2011,0.8519840421313692,0.004502903663999541
93,Topic6,21.38139457717095,12,940,0.9317690034619016,0.004324201813677967
7934,Topic6,18.522615422320623,지방,461,0.9608771156967544,0.004314501517184809
4627,Topic6,29.123950074621693,서울,17110,0.5000954942005009,0.004151234024698656
7727,Topic6,15.740451919132312,주간,226,0.9777394487992618,0.004035489358685886
6396,Topic6,17.938270785371586,월세,130,0.9894645946628264,0.004031120133057212
2621,Topic6,27.951514010130328,대비,2369,0.875081233166551,0.004006519998002647
6079,Topic6,26.904291951553958,영향,1400,0.9199743504403205,0.003966717297549464
9246,Topic6,11.659710484580785,한국관광공사,77,0.9905389553126154,0.0037793592391477874
8456,Topic6,18.240970603671933,축소,355,0.9694936314606476,0.0037405539668603728
1330,Topic6,16.97575399026317,고수,171,0.9847710646081411,0.0037361855180831284
349,Topic6,15.361004112151683,22,874,0.9130152204988884,0.0037330726461738575
9091,Topic6,13.58930892132071,품목,125,0.9862191134270949,0.003727729356748432
5421,Topic6,10.535759623375219,심사위원,102,0.985419220128933,0.0037141102480924095
8504,Topic6,10.334843756684053,충남,432,0.9349809235756628,0.003702522547251705
1769,Topic6,19.69644920638152,규제,945,0.9258658044982374,0.003628733653260626
2888,Topic6,15.806730380056923,둔화,135,0.9873106967503738,0.0036275315724798394
951,Topic6,12.3677154856986,강원,906,0.8903509581404441,0.0035299306679114667
8809,Topic6,10.356438603136121,통일,265,0.9597776764215775,0.0035139127683073523
465,Topic6,17.02644858256474,39,380,0.9649389441694304,0.003502232327297447
9182,Topic6,19.055745181672485,하락폭,61,0.9962623853252064,0.003332346804285897
112,Topic6,10.800776000425753,13,761,0.8941466403069322,0.003326342261226734
20,Topic6,11.274194646648654,09,289,0.9597057524224731,0.0033249578135912143
1206,Topic6,12.236534129157622,경북,617,0.922307828085651,0.0032801393003040343
297,Topic6,15.330388617994915,2010년,502,0.9486700881545879,0.003204292514596804
17,Topic6,9.000696974347736,06,222,0.9612293303549344,0.0031076809115483123
2681,Topic6,28.718917598103822,대한,9054,0.6511974734573386,0.0030680411828946613
5027,Topic7,541.3766494483012,수애,1441,0.9909152890239573,0.03757143839167631
2062,Topic7,501.12589645568363,김영광,1244,0.9918876951597697,0.03326390923834487
2247,Topic7,501.87485626787566,남자,2756,0.9758194898381997,0.029830062568999175
6283,Topic7,375.9759361878488,우리,5234,0.93345629360924,0.015137234118651827
6720,Topic7,181.5567635901835,이수혁,536,0.9893439815572935,0.014582818810828324
9573,Topic7,202.99970014933334,홍나리,620,0.988793756049436,0.014180998131388208
